index,ID,Name,Club,Club logo,Flag,Photo,EUR_value,EUR_wage,Overall,Potential,Special,Age
4059,215559,Lucas Evangelista,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/215559.png,3500000.0,16000.0,71,79,1859,22
4060,156423,J. Medina,Lobos de la BUAP,https://cdn.sofifa.org/24/18/teams/111035.png,https://cdn.sofifa.org/flags/83.png,https://cdn.sofifa.org/48/18/players/156423.png,1400000.0,16000.0,71,71,1969,33
4061,157703,U. Hünemeier,Brighton & Hove Albion,https://cdn.sofifa.org/24/18/teams/1808.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/157703.png,1600000.0,29000.0,71,71,1720,31
4062,223751,G. Jung,Hamburger SV,https://cdn.sofifa.org/24/18/teams/28.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/223751.png,3200000.0,18000.0,71,80,1702,22
4063,184071,R. Koolwijk,Excelsior,https://cdn.sofifa.org/24/18/teams/1971.png,https://cdn.sofifa.org/flags/34.png,https://cdn.sofifa.org/48/18/players/184071.png,1600000.0,8000.0,71,71,1844,31
4064,189447,A. Sobiech,SV Darmstadt 98,https://cdn.sofifa.org/24/18/teams/110502.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/189447.png,2800000.0,19000.0,71,72,1740,27
4065,229896,Jordi Calavera,Real Sporting de Gijón,https://cdn.sofifa.org/24/18/teams/459.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/229896.png,3000000.0,10000.0,71,79,1881,21
4066,166664,Molinero,Getafe CF,https://cdn.sofifa.org/24/18/teams/1860.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/166664.png,1600000.0,15000.0,71,71,1894,31
4067,208137,Lucas Torró,CA Osasuna,https://cdn.sofifa.org/24/18/teams/479.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/208137.png,3600000.0,6000.0,71,82,1747,22
4068,49161,O. Deschacht,RSC Anderlecht,https://cdn.sofifa.org/24/18/teams/229.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/49161.png,325000.0,10000.0,71,71,1629,36
4069,199946,Danilo,Antalyaspor,https://cdn.sofifa.org/24/18/teams/741.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/199946.png,2500000.0,13000.0,71,71,1781,27
4070,205834,S. Lundevall,IF Elfsborg,https://cdn.sofifa.org/24/18/teams/700.png,https://cdn.sofifa.org/flags/46.png,https://cdn.sofifa.org/48/18/players/205834.png,2400000.0,5000.0,71,71,1788,28
4071,230410,Natinho Mestres,Coritiba Foot Ball Club,https://cdn.sofifa.org/24/18/teams/111044.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230410.png,2100000.0,14000.0,71,71,1598,25
4072,234762,Alberto Benito,Real Zaragoza,https://cdn.sofifa.org/24/18/teams/244.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/234762.png,2600000.0,8000.0,71,76,1794,25
4073,186890,T. Masilela,Kaizer Chiefs,https://cdn.sofifa.org/24/18/teams/110929.png,https://cdn.sofifa.org/flags/140.png,https://cdn.sofifa.org/48/18/players/186890.png,1300000.0,1000.0,71,71,1875,32
4074,229899,E. Ben Nabouhane,Olympiakos CFP,https://cdn.sofifa.org/24/18/teams/280.png,https://cdn.sofifa.org/flags/214.png,https://cdn.sofifa.org/48/18/players/229899.png,2400000.0,1000.0,71,71,1729,28
4075,234763,Ramón Folch,Real Oviedo,https://cdn.sofifa.org/24/18/teams/110827.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/234763.png,2200000.0,7000.0,71,72,1757,27
4076,184587,T. Kupisz,Cesena,https://cdn.sofifa.org/24/18/teams/110915.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/184587.png,2500000.0,3000.0,71,71,1829,27
4077,213260,S. Montoya,Deportes Tolima,https://cdn.sofifa.org/24/18/teams/111722.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/213260.png,3000000.0,2000.0,71,74,1775,25
4078,200461,M. Makuszewski,Lech Pozna?,https://cdn.sofifa.org/24/18/teams/873.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/200461.png,2500000.0,8000.0,71,71,1856,27
4079,139533,A. Hutton,Aston Villa,https://cdn.sofifa.org/24/18/teams/2.png,https://cdn.sofifa.org/flags/42.png,https://cdn.sofifa.org/48/18/players/139533.png,1300000.0,23000.0,71,71,1870,32
4080,216334,P. Gerkens,RSC Anderlecht,https://cdn.sofifa.org/24/18/teams/229.png,https://cdn.sofifa.org/flags/7.png,https://cdn.sofifa.org/48/18/players/216334.png,3200000.0,14000.0,71,77,1855,22
4081,222222,S. Filip,,https://cdn.sofifa.org/flags/39.png,https://cdn.sofifa.org/flags/39.png,https://cdn.sofifa.org/48/18/players/222222.png,0.0,0.0,71,78,1792,23
4082,160014,Y. Sanpian,CD O'Higgins,https://cdn.sofifa.org/24/18/teams/112116.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160014.png,1200000.0,4000.0,71,71,1102,33
4083,181006,Serginho,Akhisar Belediyespor,https://cdn.sofifa.org/24/18/teams/111340.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/181006.png,1800000.0,12000.0,71,71,1906,30
4084,177935,K. Constant,FC Sion,https://cdn.sofifa.org/24/18/teams/110770.png,https://cdn.sofifa.org/flags/118.png,https://cdn.sofifa.org/48/18/players/177935.png,2200000.0,16000.0,71,71,1982,30
4085,203024,Isaías,Adelaide United,https://cdn.sofifa.org/24/18/teams/111393.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/203024.png,1800000.0,5000.0,71,71,1874,30
4086,196881,J. Velázquez,Tiburones Rojos de Veracruz,https://cdn.sofifa.org/24/18/teams/110145.png,https://cdn.sofifa.org/flags/61.png,https://cdn.sofifa.org/48/18/players/196881.png,2400000.0,6000.0,71,73,1677,26
4087,209937,Quini,Granada CF,https://cdn.sofifa.org/24/18/teams/110832.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/209937.png,2000000.0,7000.0,71,71,1843,27
4088,213777,I. Fossum,Hannover 96,https://cdn.sofifa.org/24/18/teams/485.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/213777.png,3300000.0,20000.0,71,78,1819,20
4089,229137,E. Rolland,KV Kortrijk,https://cdn.sofifa.org/24/18/teams/100081.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/229137.png,2400000.0,12000.0,71,71,1873,28
4090,201746,R. Guzmics,,https://cdn.sofifa.org/flags/23.png,https://cdn.sofifa.org/flags/23.png,https://cdn.sofifa.org/48/18/players/201746.png,0.0,0.0,71,71,1582,30
4091,202770,C. Ripley,Burton Albion,https://cdn.sofifa.org/24/18/teams/15015.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/202770.png,2400000.0,8000.0,71,78,1010,24
4092,221714,A. Morelos,Rangers,https://cdn.sofifa.org/24/18/teams/86.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/221714.png,4300000.0,30000.0,71,83,1549,21
4093,190738,H. Nielsen,Fortuna Düsseldorf,https://cdn.sofifa.org/24/18/teams/110636.png,https://cdn.sofifa.org/flags/36.png,https://cdn.sofifa.org/48/18/players/190738.png,3100000.0,18000.0,71,75,1792,23
4094,237075,C. Ramirez,Minnesota United,https://cdn.sofifa.org/24/18/teams/111138.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/237075.png,2900000.0,7000.0,71,73,1669,26
4095,205334,A. Koura,AS Nancy Lorraine,https://cdn.sofifa.org/24/18/teams/1823.png,https://cdn.sofifa.org/flags/101.png,https://cdn.sofifa.org/48/18/players/205334.png,3100000.0,6000.0,71,75,1658,24
4096,223510,A. Mendy,Girondins de Bordeaux,https://cdn.sofifa.org/24/18/teams/59.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/223510.png,3200000.0,26000.0,71,76,1653,23
4097,160022,G. Parreses,Deportes Iquique,https://cdn.sofifa.org/24/18/teams/112531.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160022.png,1200000.0,2000.0,71,71,1077,33
4098,229654,Gerard Valentín,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/229654.png,2800000.0,13000.0,71,78,1760,23
4099,204823,Nildo Petrolina,CD Aves,https://cdn.sofifa.org/24/18/teams/666.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/204823.png,2100000.0,10000.0,71,71,1953,31
4100,142359,A. Lucarelli,Parma,https://cdn.sofifa.org/24/18/teams/50.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/142359.png,160000.0,3000.0,71,71,1512,39
4101,211736,R. Leipertz,FC Ingolstadt 04,https://cdn.sofifa.org/24/18/teams/111239.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/211736.png,3100000.0,14000.0,71,75,1717,24
4102,230424,Sandelas Júnior,Clube Atlético Mineiro,https://cdn.sofifa.org/24/18/teams/1035.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230424.png,2100000.0,20000.0,71,71,1814,25
4103,168984,I. Bangoura,Al Raed,https://cdn.sofifa.org/24/18/teams/112392.png,https://cdn.sofifa.org/flags/118.png,https://cdn.sofifa.org/48/18/players/168984.png,1900000.0,17000.0,71,71,1727,32
4104,200473,S. Skrzybski,1. FC Union Berlin,https://cdn.sofifa.org/24/18/teams/1831.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/200473.png,3200000.0,21000.0,71,76,1795,24
4105,205081,Diego Oliveira,Kashiwa Reysol,https://cdn.sofifa.org/24/18/teams/101145.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/205081.png,2500000.0,11000.0,71,71,1704,27
4106,205849,E. Andrada,Club Atlético Lanús,https://cdn.sofifa.org/24/18/teams/110395.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/205849.png,2200000.0,9000.0,71,76,1126,26
4107,212249,S. Kerk,1. FC Nürnberg,https://cdn.sofifa.org/24/18/teams/171.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/212249.png,3200000.0,9000.0,71,77,1771,23
4108,220697,J. Maddison,Norwich City,https://cdn.sofifa.org/24/18/teams/1792.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/220697.png,3800000.0,20000.0,71,81,1790,20
4109,224538,Pedro Nuno,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,https://cdn.sofifa.org/flags/38.png,https://cdn.sofifa.org/48/18/players/224538.png,3600000.0,8000.0,71,80,1820,22
4110,235290,K. Bonifazi,Torino,https://cdn.sofifa.org/24/18/teams/54.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/235290.png,3600000.0,19000.0,71,82,1519,21
4111,180250,William,Club América,https://cdn.sofifa.org/24/18/teams/1879.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/180250.png,2200000.0,35000.0,71,71,1991,30
4112,215067,D. Rosero Valencia,Asociacion Deportivo Cali,https://cdn.sofifa.org/24/18/teams/101102.png,https://cdn.sofifa.org/flags/56.png,https://cdn.sofifa.org/48/18/players/215067.png,3000000.0,2000.0,71,79,1717,23
4113,156443,C. Janker,FC Augsburg,https://cdn.sofifa.org/24/18/teams/100409.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/156443.png,1400000.0,16000.0,71,71,1562,32
4114,45083,S. von Bergen,BSC Young Boys,https://cdn.sofifa.org/24/18/teams/900.png,https://cdn.sofifa.org/flags/47.png,https://cdn.sofifa.org/48/18/players/45083.png,725000.0,15000.0,71,71,1644,34
4115,186140,F. Macheda,Novara,https://cdn.sofifa.org/24/18/teams/112225.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/186140.png,2900000.0,4000.0,71,73,1700,25
4116,134941,S. Sidwell,Brighton & Hove Albion,https://cdn.sofifa.org/24/18/teams/1808.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/134941.png,1200000.0,31000.0,71,71,1929,34
4117,206109,Y. Chibsah,Benevento Calcio,https://cdn.sofifa.org/24/18/teams/112026.png,https://cdn.sofifa.org/flags/117.png,https://cdn.sofifa.org/48/18/players/206109.png,3300000.0,17000.0,71,78,1877,24
4118,211741,T. Schütz,DSC Arminia Bielefeld,https://cdn.sofifa.org/24/18/teams/159.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/211741.png,1800000.0,7000.0,71,71,1850,29
4119,137758,S. Rizzato,Avellino,https://cdn.sofifa.org/24/18/teams/2038.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/137758.png,1000000.0,3000.0,71,71,1913,35
4120,204830,Vadillo,SD Huesca,https://cdn.sofifa.org/24/18/teams/110839.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/204830.png,3500000.0,6000.0,71,79,1691,22
4121,226078,Trezeguet,Kasimpa?a SK,https://cdn.sofifa.org/24/18/teams/111339.png,https://cdn.sofifa.org/flags/111.png,https://cdn.sofifa.org/48/18/players/226078.png,3200000.0,14000.0,71,77,1726,22
4122,237086,Kim Min Jae,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/24/18/teams/1477.png,https://cdn.sofifa.org/flags/167.png,https://cdn.sofifa.org/48/18/players/237086.png,3400000.0,6000.0,71,81,1575,20
4123,202271,A. Gogia,1. FC Union Berlin,https://cdn.sofifa.org/24/18/teams/1831.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/202271.png,2900000.0,23000.0,71,73,1785,25
4124,203807,E. Bekdemir,Osmanl?spor,https://cdn.sofifa.org/24/18/teams/112958.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/203807.png,2800000.0,13000.0,71,72,1868,25
4125,209439,A. Gyurcsó,Pogo? Szczecin,https://cdn.sofifa.org/24/18/teams/110746.png,https://cdn.sofifa.org/flags/23.png,https://cdn.sofifa.org/48/18/players/209439.png,2800000.0,6000.0,71,72,1779,26
4126,224031,A. Maruši?,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,https://cdn.sofifa.org/flags/15.png,https://cdn.sofifa.org/48/18/players/224031.png,2600000.0,23000.0,71,75,1962,24
4127,160031,M. Miyin,Deportes Iquique,https://cdn.sofifa.org/24/18/teams/112531.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160031.png,900000.0,3000.0,71,71,1829,33
4128,34079,A. Cole,LA Galaxy,https://cdn.sofifa.org/24/18/teams/697.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/34079.png,270000.0,4000.0,71,71,1869,36
4129,167967,Pedro Júnior,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/167967.png,2300000.0,11000.0,71,71,1767,30
4130,196896,Babanco,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,https://cdn.sofifa.org/flags/104.png,https://cdn.sofifa.org/48/18/players/196896.png,2000000.0,8000.0,71,71,1938,31
4131,139296,D. Nugent,Derby County,https://cdn.sofifa.org/24/18/teams/91.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/139296.png,1900000.0,40000.0,71,71,1768,32
4132,208160,D. Jevti?,Lech Pozna?,https://cdn.sofifa.org/24/18/teams/873.png,https://cdn.sofifa.org/flags/47.png,https://cdn.sofifa.org/48/18/players/208160.png,3200000.0,7000.0,71,77,1823,24
4133,159520,N. Fernández,Unión de Santa Fe,https://cdn.sofifa.org/24/18/teams/111716.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/159520.png,160000.0,5000.0,71,71,1145,38
4134,189728,G. Marilungo,La Spezia,https://cdn.sofifa.org/24/18/teams/110741.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/189728.png,2500000.0,20000.0,71,71,1812,27
4135,214817,A. Sagal,Pachuca,https://cdn.sofifa.org/24/18/teams/110147.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/214817.png,3200000.0,20000.0,71,76,1869,24
4136,157217,N. Cardozo,Monterrey,https://cdn.sofifa.org/24/18/teams/1032.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/157217.png,2200000.0,35000.0,71,71,1975,30
4137,159265,C. Puggioni,Sampdoria,https://cdn.sofifa.org/24/18/teams/1837.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/159265.png,325000.0,11000.0,71,71,1161,36
4138,197154,A. Machado,Houston Dynamo,https://cdn.sofifa.org/24/18/teams/698.png,https://cdn.sofifa.org/flags/87.png,https://cdn.sofifa.org/48/18/players/197154.png,1400000.0,6000.0,71,71,1580,32
4139,210466,Gégé,Al Fayha,https://cdn.sofifa.org/24/18/teams/113057.png,https://cdn.sofifa.org/flags/104.png,https://cdn.sofifa.org/48/18/players/210466.png,1800000.0,15000.0,71,71,1625,29
4140,210722,J. Tavares,Dijon FCO,https://cdn.sofifa.org/24/18/teams/110569.png,https://cdn.sofifa.org/flags/104.png,https://cdn.sofifa.org/48/18/players/210722.png,2400000.0,16000.0,71,71,1550,28
4141,211234,E. Fernández,Deportivo Alavés,https://cdn.sofifa.org/24/18/teams/463.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/211234.png,3300000.0,14000.0,71,78,1677,22
4142,194082,Flavio Paixão,Lechia Gda?sk,https://cdn.sofifa.org/24/18/teams/111091.png,https://cdn.sofifa.org/flags/38.png,https://cdn.sofifa.org/48/18/players/194082.png,1800000.0,7000.0,71,71,1780,32
4143,205347,M. Luongo,Queens Park Rangers,https://cdn.sofifa.org/24/18/teams/15.png,https://cdn.sofifa.org/flags/195.png,https://cdn.sofifa.org/48/18/players/205347.png,3100000.0,18000.0,71,76,1897,24
4144,206115,I. Hayden,Newcastle United,https://cdn.sofifa.org/24/18/teams/13.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/206115.png,3000000.0,32000.0,71,79,1753,22
4145,230435,Luis Couprins,Associação Chapecoense de Futebol,https://cdn.sofifa.org/24/18/teams/112476.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230435.png,1800000.0,12000.0,71,71,1933,29
4146,177955,D. Guerrero,Puebla,https://cdn.sofifa.org/24/18/teams/110152.png,https://cdn.sofifa.org/flags/83.png,https://cdn.sofifa.org/48/18/players/177955.png,1800000.0,33000.0,71,71,1792,29
4147,215332,C. Auzqui,River Plate,https://cdn.sofifa.org/24/18/teams/1876.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/215332.png,2800000.0,15000.0,71,72,1878,26
4148,228644,R. Strieder,FC Utrecht,https://cdn.sofifa.org/24/18/teams/1903.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/228644.png,2600000.0,7000.0,71,75,1752,24
4149,199205,Raphael Martinho,Bari,https://cdn.sofifa.org/24/18/teams/1848.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/199205.png,2300000.0,4000.0,71,71,1889,29
4150,230181,Heitor Gesse,São Paulo Futebol Clube,https://cdn.sofifa.org/24/18/teams/598.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230181.png,900000.0,18000.0,71,71,1862,33
4151,199974,A. Özek,Gençlerbirli?i SK,https://cdn.sofifa.org/24/18/teams/101025.png,https://cdn.sofifa.org/flags/48.png,https://cdn.sofifa.org/48/18/players/199974.png,2300000.0,14000.0,71,71,1778,29
4152,220198,B. Celina,Ipswich Town,https://cdn.sofifa.org/24/18/teams/94.png,https://cdn.sofifa.org/flags/219.png,https://cdn.sofifa.org/48/18/players/220198.png,3800000.0,51000.0,71,81,1708,20
4153,224294,L. Cook,Bournemouth,https://cdn.sofifa.org/24/18/teams/1943.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/224294.png,4600000.0,31000.0,71,84,1881,20
4154,232230,R. Matarrita,New York City Football Club,https://cdn.sofifa.org/24/18/teams/112828.png,https://cdn.sofifa.org/flags/72.png,https://cdn.sofifa.org/48/18/players/232230.png,2800000.0,5000.0,71,78,1844,22
4155,178470,L. Vitale,Salernitana,https://cdn.sofifa.org/24/18/teams/110373.png,https://cdn.sofifa.org/flags/27.png,https://cdn.sofifa.org/48/18/players/178470.png,1800000.0,4000.0,71,71,1973,29
4156,194086,D. Lévêque,PAOK Thessaloniki,https://cdn.sofifa.org/24/18/teams/393.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/194086.png,2200000.0,1000.0,71,72,1680,27
4157,206631,K. Rowe,New England Revolution,https://cdn.sofifa.org/24/18/teams/691.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/206631.png,3000000.0,6000.0,71,75,1955,25
4158,208679,R. Himmelmann,FC St. Pauli,https://cdn.sofifa.org/24/18/teams/110329.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/208679.png,1700000.0,11000.0,71,71,1083,28
4159,217639,Y. Kashiwagi,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,https://cdn.sofifa.org/flags/163.png,https://cdn.sofifa.org/48/18/players/217639.png,2300000.0,10000.0,71,71,1827,29
4160,160039,M. Hascien,Everton de Viña del Mar,https://cdn.sofifa.org/24/18/teams/112584.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160039.png,900000.0,3000.0,71,71,1831,33
4161,223272,I. Mo?ini?,SK Rapid Wien,https://cdn.sofifa.org/24/18/teams/254.png,https://cdn.sofifa.org/flags/10.png,https://cdn.sofifa.org/48/18/players/223272.png,3200000.0,14000.0,71,77,1843,24
4162,161832,Víctor Casadesús,CD Tenerife,https://cdn.sofifa.org/24/18/teams/260.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/161832.png,1900000.0,8000.0,71,71,1851,32
4163,240936,J. Grimm,RC Strasbourg,https://cdn.sofifa.org/24/18/teams/76.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/240936.png,1800000.0,15000.0,71,71,1691,30
4164,201257,T. Moulin,Legia Warszawa,https://cdn.sofifa.org/24/18/teams/1871.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/201257.png,2200000.0,7000.0,71,72,1971,27
4165,210985,B. Osborn,Nottingham Forest,https://cdn.sofifa.org/24/18/teams/14.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/210985.png,3200000.0,18000.0,71,77,1849,22
4166,230441,Vieiraldo Junior,Fluminense Football Club,https://cdn.sofifa.org/24/18/teams/567.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/230441.png,2100000.0,22000.0,71,71,1783,25
4167,236073,Alam Lindeiro,Clube Atlético Mineiro,https://cdn.sofifa.org/24/18/teams/1035.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/236073.png,900000.0,21000.0,71,71,1807,33
4168,185129,P. Glykos,PAOK Thessaloniki,https://cdn.sofifa.org/24/18/teams/393.png,https://cdn.sofifa.org/flags/22.png,https://cdn.sofifa.org/48/18/players/185129.png,1500000.0,1000.0,71,71,1119,30
4169,188201,T. Costa,Bahía Blanca,https://cdn.sofifa.org/24/18/teams/110398.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/188201.png,1800000.0,8000.0,71,71,1846,32
4170,52778,A. Rochat,FC Lausanne-Sports,https://cdn.sofifa.org/24/18/teams/1862.png,https://cdn.sofifa.org/flags/47.png,https://cdn.sofifa.org/48/18/players/52778.png,725000.0,8000.0,71,71,1903,34
4171,202283,Lins,Ventforet Kofu,https://cdn.sofifa.org/24/18/teams/113162.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/202283.png,2400000.0,5000.0,71,71,1738,29
4172,236075,Enzo Merques,Botafogo de Futebol e Regatas,https://cdn.sofifa.org/24/18/teams/517.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/236075.png,900000.0,12000.0,71,71,2004,33
4173,209196,P. Ziereis,FC St. Pauli,https://cdn.sofifa.org/24/18/teams/110329.png,https://cdn.sofifa.org/flags/21.png,https://cdn.sofifa.org/48/18/players/209196.png,2700000.0,11000.0,71,76,1572,24
4174,228908,J. Berthomier,Stade Brestois 29,https://cdn.sofifa.org/24/18/teams/378.png,https://cdn.sofifa.org/flags/18.png,https://cdn.sofifa.org/48/18/players/228908.png,2500000.0,6000.0,71,71,2009,27
4175,236076,Marlion Simões,Sociedade Esportiva Palmeiras,https://cdn.sofifa.org/24/18/teams/383.png,https://cdn.sofifa.org/flags/54.png,https://cdn.sofifa.org/48/18/players/236076.png,2000000.0,20000.0,71,71,1881,25
4176,219181,Pedro Tiba,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,https://cdn.sofifa.org/flags/38.png,https://cdn.sofifa.org/48/18/players/219181.png,2400000.0,9000.0,71,71,1910,28
4177,224045,Juan Muñoz,UD Almería,https://cdn.sofifa.org/24/18/teams/1861.png,https://cdn.sofifa.org/flags/45.png,https://cdn.sofifa.org/48/18/players/224045.png,3200000.0,10000.0,71,76,1614,21
4178,226093,C. Adams,Birmingham City,https://cdn.sofifa.org/24/18/teams/88.png,https://cdn.sofifa.org/flags/14.png,https://cdn.sofifa.org/48/18/players/226093.png,3900000.0,18000.0,71,81,1850,20
4179,197166,J. Agudelo,New England Revolution,https://cdn.sofifa.org/24/18/teams/691.png,https://cdn.sofifa.org/flags/95.png,https://cdn.sofifa.org/48/18/players/197166.png,3100000.0,6000.0,71,75,1749,24
4180,199726,M. Torsiglieri,Racing Club de Avellaneda,https://cdn.sofifa.org/24/18/teams/101085.png,https://cdn.sofifa.org/flags/52.png,https://cdn.sofifa.org/48/18/players/199726.png,1800000.0,12000.0,71,71,1629,29
4181,148526,P. Kieszek,Córdoba CF,https://cdn.sofifa.org/24/18/teams/1867.png,https://cdn.sofifa.org/flags/37.png,https://cdn.sofifa.org/48/18/players/148526.png,1200000.0,6000.0,71,71,1165,33
4182,215086,B. Cortés,,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/215086.png,0.0,0.0,71,81,1219,22
4183,160046,M. Parediso,CD Antofagasta,https://cdn.sofifa.org/24/18/teams/112533.png,https://cdn.sofifa.org/flags/55.png,https://cdn.sofifa.org/48/18/players/160046.png,900000.0,3000.0,71,71,1789,33
