ID,name,club,club_logo,flag,photo,nationality,eur_value,eur_wage,overall,potential,special,age
190516,Y. El Ghanassy,FC Nantes,https://cdn.sofifa.org/18/teams/71.png,https://cdn.sofifa.org/flags/7@3x.png,https://cdn.sofifa.org/18/players/190516.png,Belgium,3300000.0,17000.0,72,72,1812,26
193844,Portillo,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/193844.png,Spain,3600000.0,16000.0,72,73,1869,27
224309,Joan Jordán,SD Eibar,https://cdn.sofifa.org/18/teams/467.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/224309.png,Spain,4099999.9999999995,12000.0,72,77,1846,22
179509,T. Phibel,FC Anzhi Makhachkala,https://cdn.sofifa.org/18/teams/100766.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/179509.png,France,2100000.0,15000.0,72,72,1545,31
160054,E. Cubildas,Audax Italiano,https://cdn.sofifa.org/18/teams/101097.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160054.png,Chile,1300000.0,4000.0,72,72,1615,33
231478,L. Martínez,Racing Club de Avellaneda,https://cdn.sofifa.org/18/teams/101085.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/231478.png,Argentina,6500000.0,9000.0,72,88,1720,19
200759,J. Schlupp,Crystal Palace,https://cdn.sofifa.org/18/teams/1799.png,https://cdn.sofifa.org/flags/117@3x.png,https://cdn.sofifa.org/18/players/200759.png,Ghana,3400000.0,27000.0,72,76,1957,24
223543,Jonathan Cafú,Girondins de Bordeaux,https://cdn.sofifa.org/18/teams/59.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/223543.png,Brazil,3700000.0,28000.0,72,73,1667,25
160055,R. Latorres,Club de Deportes Temuco,https://cdn.sofifa.org/18/teams/112709.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160055.png,Chile,2800000.0,3000.0,72,72,1672,25
227127,Álex Remiro,SD Huesca,https://cdn.sofifa.org/18/teams/110839.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/227127.png,Spain,3800000.0,10000.0,72,82,1172,22
171831,M. Mancienne,Nottingham Forest,https://cdn.sofifa.org/18/teams/14.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/171831.png,England,2400000.0,20000.0,72,72,1696,29
226616,J. Galván,Colon de Santa Fe,https://cdn.sofifa.org/18/teams/110406.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/226616.png,Argentina,3600000.0,8000.0,72,78,1793,25
201529,M. Capuano,Cagliari,https://cdn.sofifa.org/18/teams/1842.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/201529.png,Italy,3400000.0,28000.0,72,76,1609,25
206649,A. Henríquez,Atletico Nacional Medellin,https://cdn.sofifa.org/18/teams/101100.png,https://cdn.sofifa.org/flags/56@3x.png,https://cdn.sofifa.org/18/players/206649.png,Colombia,950000.0,4000.0,72,72,1373,34
211513,T. Lawrence,Derby County,https://cdn.sofifa.org/18/teams/91.png,https://cdn.sofifa.org/flags/50@3x.png,https://cdn.sofifa.org/18/players/211513.png,Wales,4300000.0,32000.0,72,78,1808,23
158777,P. Tschauner,Hannover 96,https://cdn.sofifa.org/18/teams/485.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/158777.png,Germany,1900000.0,19000.0,72,72,1097,31
187705,E. Hernández,Guadalajara,https://cdn.sofifa.org/18/teams/1880.png,https://cdn.sofifa.org/flags/83@3x.png,https://cdn.sofifa.org/18/players/187705.png,Mexico,2200000.0,32000.0,72,72,1907,30
193081,M. Saunier,Granada CF,https://cdn.sofifa.org/18/teams/110832.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/193081.png,France,2900000.0,7000.0,72,73,1614,27
191547,S. Koroki,Urawa Red Diamonds,https://cdn.sofifa.org/18/teams/111575.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/191547.png,Japan,3000000.0,11000.0,72,72,1790,30
199228,Pires,Portimonense SC,https://cdn.sofifa.org/18/teams/10031.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/199228.png,Portugal,1100000.0,6000.0,72,72,1783,36
139836,C. Medjani,Medicana Sivasspor,https://cdn.sofifa.org/18/teams/101041.png,https://cdn.sofifa.org/flags/97@3x.png,https://cdn.sofifa.org/18/players/139836.png,Algeria,1800000.0,10000.0,72,72,1798,32
211260,M. Makola,Orlando Pirates,https://cdn.sofifa.org/18/teams/110930.png,https://cdn.sofifa.org/flags/140@3x.png,https://cdn.sofifa.org/18/players/211260.png,South Africa,2700000.0,1000.0,72,72,1850,31
175932,R. De Laet,Aston Villa,https://cdn.sofifa.org/18/teams/2.png,https://cdn.sofifa.org/flags/7@3x.png,https://cdn.sofifa.org/18/players/175932.png,Belgium,2500000.0,24000.0,72,72,1776,28
216381,J. Zimmer,Fortuna Düsseldorf,https://cdn.sofifa.org/18/teams/110636.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/216381.png,Germany,3400000.0,14000.0,72,76,1857,23
160061,N. Aguileda,San Luis de Quillota,https://cdn.sofifa.org/18/teams/112668.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160061.png,Chile,2400000.0,4000.0,72,72,1555,29
226877,Ivo Rodrigues,Royal Antwerp FC,https://cdn.sofifa.org/18/teams/230.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/226877.png,Portugal,4300000.0,8000.0,72,78,1857,22
230461,Leordinho Paes,Grêmio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/18/teams/1629.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230461.png,Brazil,3000000.0,17000.0,72,72,1809,29
215358,M. Meli,Racing Club de Avellaneda,https://cdn.sofifa.org/18/teams/101085.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/215358.png,Argentina,3900000.0,13000.0,72,76,1966,25
226110,N. Pépé,LOSC Lille,https://cdn.sofifa.org/18/teams/65.png,https://cdn.sofifa.org/flags/108@3x.png,https://cdn.sofifa.org/18/players/226110.png,Ivory Coast,4600000.0,26000.0,72,80,1709,22
215615,Maikel Mesa,Gimnàstic de Tarragona,https://cdn.sofifa.org/18/teams/15019.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/215615.png,Spain,3700000.0,8000.0,72,74,1865,26
160063,A. Perosas,Deportes Iquique,https://cdn.sofifa.org/18/teams/112531.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160063.png,Chile,2400000.0,3000.0,72,72,1638,29
186687,G. Kačar,FC Augsburg,https://cdn.sofifa.org/18/teams/100409.png,https://cdn.sofifa.org/flags/51@3x.png,https://cdn.sofifa.org/18/players/186687.png,Serbia,2300000.0,16000.0,72,72,1914,30
208960,H. Henao,CD Once Caldas Manizales,https://cdn.sofifa.org/18/teams/101106.png,https://cdn.sofifa.org/flags/56@3x.png,https://cdn.sofifa.org/18/players/208960.png,Colombia,2300000.0,2000.0,72,72,2000,30
234816,N. Gorosito,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/234816.png,Argentina,2800000.0,15000.0,72,73,1768,28
188992,M. Estigarribia,Colon de Santa Fe,https://cdn.sofifa.org/18/teams/110406.png,https://cdn.sofifa.org/flags/58@3x.png,https://cdn.sofifa.org/18/players/188992.png,Paraguay,3000000.0,10000.0,72,72,1981,29
209473,N. Ghilas,Göztepe,https://cdn.sofifa.org/18/teams/101026.png,https://cdn.sofifa.org/flags/97@3x.png,https://cdn.sofifa.org/18/players/209473.png,Algeria,3300000.0,14000.0,72,72,1768,27
149825,D. Murphy,Nottingham Forest,https://cdn.sofifa.org/18/teams/14.png,https://cdn.sofifa.org/flags/25@3x.png,https://cdn.sofifa.org/18/players/149825.png,Republic of Ireland,1600000.0,22000.0,72,72,1779,34
231745,L. Dimata,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png,https://cdn.sofifa.org/flags/7@3x.png,https://cdn.sofifa.org/18/players/231745.png,Belgium,5500000.0,24000.0,72,84,1669,19
202050,T. Bruns,Vitesse,https://cdn.sofifa.org/18/teams/1909.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/202050.png,Netherlands,3800000.0,9000.0,72,75,1937,25
205122,Adriano Facchini,CD Aves,https://cdn.sofifa.org/18/teams/666.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/205122.png,Brazil,1300000.0,7000.0,72,72,1087,34
209218,J. Al Hussien,Al Taawoun,https://cdn.sofifa.org/18/teams/112393.png,https://cdn.sofifa.org/flags/186@3x.png,https://cdn.sofifa.org/18/players/209218.png,Syria,1600000.0,16000.0,72,72,1827,34
211522,A. Callens,New York City Football Club,https://cdn.sofifa.org/18/teams/112828.png,https://cdn.sofifa.org/flags/59@3x.png,https://cdn.sofifa.org/18/players/211522.png,Peru,3600000.0,6000.0,72,78,1588,25
226626,Ricardo Valente,CS Marítimo,https://cdn.sofifa.org/18/teams/1893.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/226626.png,Portugal,3700000.0,8000.0,72,73,1721,26
147779,V. Bystrov,FC Tosno,https://cdn.sofifa.org/18/teams/113704.png,https://cdn.sofifa.org/flags/40@3x.png,https://cdn.sofifa.org/18/players/147779.png,Russia,1900000.0,17000.0,72,72,1918,33
226627,T. Minamino,FC Red Bull Salzburg,https://cdn.sofifa.org/18/teams/191.png,https://cdn.sofifa.org/flags/163@3x.png,https://cdn.sofifa.org/18/players/226627.png,Japan,4400000.0,21000.0,72,79,1855,22
230211,Vanderlei Cõembra,Sociedade Esportiva Palmeiras,https://cdn.sofifa.org/18/teams/383.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230211.png,Brazil,1300000.0,21000.0,72,72,1674,33
193091,B. Nuytinck,Udinese,https://cdn.sofifa.org/18/teams/55.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/193091.png,Netherlands,2900000.0,17000.0,72,73,1581,27
235844,E. Álvarez,Club América,https://cdn.sofifa.org/18/teams/1879.png,https://cdn.sofifa.org/flags/83@3x.png,https://cdn.sofifa.org/18/players/235844.png,Mexico,3500000.0,17000.0,72,78,1791,19
201285,C. Gytkjær,Lech Poznań,https://cdn.sofifa.org/18/teams/873.png,https://cdn.sofifa.org/flags/13@3x.png,https://cdn.sofifa.org/18/players/201285.png,Denmark,3600000.0,9000.0,72,73,1757,27
199238,Yun Young Sun,Sangju Sangmu FC,https://cdn.sofifa.org/18/teams/2055.png,https://cdn.sofifa.org/flags/167@3x.png,https://cdn.sofifa.org/18/players/199238.png,Korea Republic,2500000.0,4000.0,72,72,1667,28
213063,Róber,Levante UD,https://cdn.sofifa.org/18/teams/1853.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/213063.png,Spain,4200000.0,13000.0,72,81,1708,22
155463,V. Găman,Kardemir Karabükspor,https://cdn.sofifa.org/18/teams/112122.png,https://cdn.sofifa.org/flags/39@3x.png,https://cdn.sofifa.org/18/players/155463.png,Romania,2500000.0,11000.0,72,72,1775,28
160071,M. Arguinarena,Unión Española,https://cdn.sofifa.org/18/teams/110977.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160071.png,Chile,2400000.0,4000.0,72,72,1708,29
165191,C. Jerome,Norwich City,https://cdn.sofifa.org/18/teams/1792.png,https://cdn.sofifa.org/flags/14@3x.png,https://cdn.sofifa.org/18/players/165191.png,England,3000000.0,27000.0,72,72,1843,30
223816,J. Rodríguez,Santos Laguna,https://cdn.sofifa.org/18/teams/110144.png,https://cdn.sofifa.org/flags/60@3x.png,https://cdn.sofifa.org/18/players/223816.png,Uruguay,4300000.0,15000.0,72,78,1887,23
226376,A. Romero Gamarra,Club Atlético Huracán,https://cdn.sofifa.org/18/teams/111711.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/226376.png,Argentina,5000000.0,9000.0,72,82,1690,22
213321,T. Jurić,FC Luzern,https://cdn.sofifa.org/18/teams/897.png,https://cdn.sofifa.org/flags/195@3x.png,https://cdn.sofifa.org/18/players/213321.png,Australia,4000000.0,9000.0,72,75,1741,25
239433,N. Maksimović,Valencia CF,https://cdn.sofifa.org/18/teams/461.png,https://cdn.sofifa.org/flags/51@3x.png,https://cdn.sofifa.org/18/players/239433.png,Serbia,4900000.0,17000.0,72,82,1801,22
45129,D. Cacia,Cesena,https://cdn.sofifa.org/18/teams/110915.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/45129.png,Italy,2000000.0,4000.0,72,72,1643,33
201290,R. Žulj,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png,https://cdn.sofifa.org/flags/4@3x.png,https://cdn.sofifa.org/18/players/201290.png,Austria,4000000.0,24000.0,72,75,1755,25
209738,A. Cadavid,CD Los Millionarios Bogota,https://cdn.sofifa.org/18/teams/101105.png,https://cdn.sofifa.org/flags/56@3x.png,https://cdn.sofifa.org/18/players/209738.png,Colombia,2100000.0,4000.0,72,72,1495,31
223818,João Afonso,Córdoba CF,https://cdn.sofifa.org/18/teams/1867.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/223818.png,Portugal,2900000.0,7000.0,72,73,1519,27
162890,J. Spector,Orlando City Soccer Club,https://cdn.sofifa.org/18/teams/112606.png,https://cdn.sofifa.org/flags/95@3x.png,https://cdn.sofifa.org/18/players/162890.png,United States,2100000.0,6000.0,72,72,1842,31
231242,A. Ounas,Napoli,https://cdn.sofifa.org/18/teams/48.png,https://cdn.sofifa.org/flags/97@3x.png,https://cdn.sofifa.org/18/players/231242.png,Algeria,5000000.0,32000.0,72,82,1859,20
170570,S. Ireland,Stoke City,https://cdn.sofifa.org/18/teams/1806.png,https://cdn.sofifa.org/flags/25@3x.png,https://cdn.sofifa.org/18/players/170570.png,Republic of Ireland,2900000.0,41000.0,72,72,1819,30
230219,Estevão Candeira,Associação Atlética Ponte Preta,https://cdn.sofifa.org/18/teams/111043.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230219.png,Brazil,2800000.0,11000.0,72,72,1623,25
153164,A. Faurlín,Cruz Azul,https://cdn.sofifa.org/18/teams/1878.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/153164.png,Argentina,2300000.0,19000.0,72,72,1852,30
158540,C. Campestrini,Chacarita Juniors,https://cdn.sofifa.org/18/teams/110405.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/158540.png,Argentina,210000.0,5000.0,72,72,1050,37
186444,H. Harbaoui,RSC Anderlecht,https://cdn.sofifa.org/18/teams/229.png,https://cdn.sofifa.org/flags/145@3x.png,https://cdn.sofifa.org/18/players/186444.png,Tunisia,2500000.0,17000.0,72,72,1672,32
139597,Javi Guerra,Rayo Vallecano,https://cdn.sofifa.org/18/teams/480.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/139597.png,Spain,1400000.0,7000.0,72,72,1809,35
223053,A. Mena,Cruz Azul,https://cdn.sofifa.org/18/teams/1878.png,https://cdn.sofifa.org/flags/57@3x.png,https://cdn.sofifa.org/18/players/223053.png,Ecuador,3000000.0,23000.0,72,72,1855,29
224077,Luís Aurélio,CD Feirense,https://cdn.sofifa.org/18/teams/10019.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/224077.png,Portugal,3100000.0,8000.0,72,72,1936,28
226637,Rubén Duarte,Deportivo Alavés,https://cdn.sofifa.org/18/teams/463.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/226637.png,Spain,3600000.0,12000.0,72,78,1701,21
176717,P. Karlsson,AIK Solna,https://cdn.sofifa.org/18/teams/433.png,https://cdn.sofifa.org/flags/46@3x.png,https://cdn.sofifa.org/18/players/176717.png,Sweden,2100000.0,7000.0,72,72,1631,31
230478,Jairinhazo,Grêmio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/18/teams/1629.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230478.png,Brazil,3000000.0,17000.0,72,72,1789,29
198479,P. Arajuuri,Brøndby IF,https://cdn.sofifa.org/18/teams/269.png,https://cdn.sofifa.org/flags/17@3x.png,https://cdn.sofifa.org/18/players/198479.png,Finland,2400000.0,14000.0,72,72,1477,29
199247,Álex Fernández,Cádiz C.F.,https://cdn.sofifa.org/18/teams/1968.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/199247.png,Spain,3500000.0,5000.0,72,77,1876,24
224591,Y. Bodiger,Toulouse FC,https://cdn.sofifa.org/18/teams/1809.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/224591.png,France,4400000.0,16000.0,72,82,1872,22
230479,Jessé Ledeiro,Fluminense Football Club,https://cdn.sofifa.org/18/teams/567.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230479.png,Brazil,3000000.0,26000.0,72,72,1844,29
189775,Gonçalo,CD Aves,https://cdn.sofifa.org/18/teams/666.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/189775.png,Portugal,2300000.0,9000.0,72,72,1827,30
191055,Dídac Vilà,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/191055.png,Spain,2500000.0,18000.0,72,72,1813,28
199504,T. Xhaka,FC Basel,https://cdn.sofifa.org/18/teams/896.png,https://cdn.sofifa.org/flags/1@3x.png,https://cdn.sofifa.org/18/players/199504.png,Albania,3100000.0,23000.0,72,74,1957,26
210000,M. Gajos,Lech Poznań,https://cdn.sofifa.org/18/teams/873.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/210000.png,Poland,3800000.0,8000.0,72,75,1979,26
155984,Markel Bergara,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png,https://cdn.sofifa.org/flags/45@3x.png,https://cdn.sofifa.org/18/players/155984.png,Spain,2700000.0,19000.0,72,72,1931,31
236112,Douglas Armeira,Coritiba Foot Ball Club,https://cdn.sofifa.org/18/teams/111044.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/236112.png,Brazil,2700000.0,14000.0,72,72,1889,25
199761,M. Kamiński,VfB Stuttgart,https://cdn.sofifa.org/18/teams/36.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/199761.png,Poland,3300000.0,15000.0,72,75,1826,25
160081,J. Rozalas,CD Universidad de Concepción,https://cdn.sofifa.org/18/teams/112534.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160081.png,Chile,1300000.0,4000.0,72,72,1810,33
226385,C. Espinoza,Boca Juniors,https://cdn.sofifa.org/18/teams/1877.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/226385.png,Argentina,5000000.0,18000.0,72,82,1699,22
184401,Paulo Henrique,Akhisar Belediyespor,https://cdn.sofifa.org/18/teams/111340.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/184401.png,Brazil,3200000.0,15000.0,72,72,1789,28
234578,L. Reyes,Club Atlas,https://cdn.sofifa.org/18/teams/101114.png,https://cdn.sofifa.org/flags/83@3x.png,https://cdn.sofifa.org/18/players/234578.png,Mexico,3200000.0,14000.0,72,75,1833,26
172882,P. Kone,AEK Athens,https://cdn.sofifa.org/18/teams/278.png,https://cdn.sofifa.org/flags/22@3x.png,https://cdn.sofifa.org/18/players/172882.png,Greece,3000000.0,1000.0,72,72,1874,29
214355,R. Jérez,Asociacion Deportivo Cali,https://cdn.sofifa.org/18/teams/101102.png,https://cdn.sofifa.org/flags/78@3x.png,https://cdn.sofifa.org/18/players/214355.png,Guatemala,1900000.0,1000.0,72,72,1096,31
234835,Domingos Duarte,Grupo Desportivo de Chaves,https://cdn.sofifa.org/18/teams/518.png,https://cdn.sofifa.org/flags/38@3x.png,https://cdn.sofifa.org/18/players/234835.png,Portugal,3900000.0,9000.0,72,80,1517,22
176211,M. Robak,Śląsk Wrocław,https://cdn.sofifa.org/18/teams/111092.png,https://cdn.sofifa.org/flags/37@3x.png,https://cdn.sofifa.org/18/players/176211.png,Poland,1600000.0,7000.0,72,72,1731,34
203604,D. Pavelka,Kasimpaşa SK,https://cdn.sofifa.org/18/teams/111339.png,https://cdn.sofifa.org/flags/12@3x.png,https://cdn.sofifa.org/18/players/203604.png,Czech Republic,3200000.0,10000.0,72,75,1920,26
160084,I. Bosquedo,Unión Española,https://cdn.sofifa.org/18/teams/110977.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160084.png,Chile,2400000.0,4000.0,72,72,1900,29
230484,Adrián Burnabão,Santos Futebol Clube,https://cdn.sofifa.org/18/teams/1053.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/230484.png,Brazil,1900000.0,14000.0,72,72,1772,33
116308,R. Fanni,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/116308.png,France,725000.0,13000.0,72,72,1829,35
202069,J. Fernández,Rosario Central,https://cdn.sofifa.org/18/teams/110580.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/202069.png,Argentina,3000000.0,13000.0,72,72,1934,29
142677,L. Desábato,Estudiantes de La Plata,https://cdn.sofifa.org/18/teams/101083.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/142677.png,Argentina,425000.0,8000.0,72,72,1485,38
160085,D. Dueña,CD Universidad de Concepción,https://cdn.sofifa.org/18/teams/112534.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160085.png,Chile,1300000.0,4000.0,72,72,1725,33
204886,P. Gouano,Amiens SC Football,https://cdn.sofifa.org/18/teams/1816.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/204886.png,France,4200000.0,11000.0,72,81,1527,23
225878,C. Domínguez,Club América,https://cdn.sofifa.org/18/teams/1879.png,https://cdn.sofifa.org/flags/58@3x.png,https://cdn.sofifa.org/18/players/225878.png,Paraguay,4400000.0,30000.0,72,79,1827,22
172630,D. Tiendalli,Oxford United,https://cdn.sofifa.org/18/teams/1951.png,https://cdn.sofifa.org/flags/34@3x.png,https://cdn.sofifa.org/18/players/172630.png,Netherlands,2000000.0,8000.0,72,72,1839,31
199511,W. Lautoa,Dijon FCO,https://cdn.sofifa.org/18/teams/110569.png,https://cdn.sofifa.org/flags/215@3x.png,https://cdn.sofifa.org/18/players/199511.png,New Caledonia,2400000.0,13000.0,72,72,1660,29
215383,A. Ndour,RC Strasbourg,https://cdn.sofifa.org/18/teams/76.png,https://cdn.sofifa.org/flags/136@3x.png,https://cdn.sofifa.org/18/players/215383.png,Senegal,3400000.0,13000.0,72,76,1743,23
215639,Kenedy,Chelsea,https://cdn.sofifa.org/18/teams/5.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/215639.png,Brazil,4800000.0,48000.0,72,81,1858,21
183895,M. Moralez,New York City Football Club,https://cdn.sofifa.org/18/teams/112828.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/183895.png,Argentina,2900000.0,7000.0,72,72,1929,30
216408,L. Spalvis,1. FC Kaiserslautern,https://cdn.sofifa.org/18/teams/29.png,https://cdn.sofifa.org/flags/30@3x.png,https://cdn.sofifa.org/18/players/216408.png,Lithuania,4900000.0,11000.0,72,81,1690,22
224600,G. Čaušić,Arsenal Tula,https://cdn.sofifa.org/18/teams/110756.png,https://cdn.sofifa.org/flags/51@3x.png,https://cdn.sofifa.org/18/players/224600.png,Serbia,4099999.9999999995,19000.0,72,77,1909,25
184664,A. Collin,New York Red Bulls,https://cdn.sofifa.org/18/teams/689.png,https://cdn.sofifa.org/flags/18@3x.png,https://cdn.sofifa.org/18/players/184664.png,France,2100000.0,6000.0,72,72,1636,31
213337,Ismael,Terek Grozny,https://cdn.sofifa.org/18/teams/110109.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/213337.png,Brazil,4300000.0,20000.0,72,79,1905,22
222041,L. Boyé,Torino,https://cdn.sofifa.org/18/teams/54.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/222041.png,Argentina,5000000.0,24000.0,72,82,1797,21
222553,S. Griesbeck,1. FC Heidenheim,https://cdn.sofifa.org/18/teams/111235.png,https://cdn.sofifa.org/flags/21@3x.png,https://cdn.sofifa.org/18/players/222553.png,Germany,3000000.0,13000.0,72,73,1727,26
160089,B. Cespeda,Everton de Viña del Mar,https://cdn.sofifa.org/18/teams/112584.png,https://cdn.sofifa.org/flags/55@3x.png,https://cdn.sofifa.org/18/players/160089.png,Chile,2400000.0,4000.0,72,72,1864,29
202330,A. Diaby,Club Brugge KV,https://cdn.sofifa.org/18/teams/231.png,https://cdn.sofifa.org/flags/126@3x.png,https://cdn.sofifa.org/18/players/202330.png,Mali,3700000.0,17000.0,72,73,1848,26
142938,G. Denis,Club Atlético Lanús,https://cdn.sofifa.org/18/teams/110395.png,https://cdn.sofifa.org/flags/52@3x.png,https://cdn.sofifa.org/18/players/142938.png,Argentina,1400000.0,10000.0,72,72,1679,35
205659,A. Cragno,Cagliari,https://cdn.sofifa.org/18/teams/1842.png,https://cdn.sofifa.org/flags/27@3x.png,https://cdn.sofifa.org/18/players/205659.png,Italy,3800000.0,20000.0,72,82,1111,23
176475,R. Ovelar,CPD Junior Barranquilla,https://cdn.sofifa.org/18/teams/101101.png,https://cdn.sofifa.org/flags/58@3x.png,https://cdn.sofifa.org/18/players/176475.png,Paraguay,2800000.0,4000.0,72,72,1725,31
209756,L. Jiménez,Club Atlas,https://cdn.sofifa.org/18/teams/101114.png,https://cdn.sofifa.org/flags/56@3x.png,https://cdn.sofifa.org/18/players/209756.png,Colombia,2800000.0,15000.0,72,73,1755,28
212060,Luciano,Panathinaikos FC,https://cdn.sofifa.org/18/teams/1884.png,https://cdn.sofifa.org/flags/54@3x.png,https://cdn.sofifa.org/18/players/212060.png,Brazil,4200000.0,1000.0,72,77,1831,24
223324,N. Çürüksu,Osmanlıspor,https://cdn.sofifa.org/18/teams/112958.png,https://cdn.sofifa.org/flags/48@3x.png,https://cdn.sofifa.org/18/players/223324.png,Turkey,1800000.0,12000.0,72,72,1428,32
105308,J. Gillet,Standard de Liège,https://cdn.sofifa.org/18/teams/232.png,https://cdn.sofifa.org/flags/7@3x.png,https://cdn.sofifa.org/18/players/105308.png,Belgium,210000.0,6000.0,72,72,1199,38
183644,A. Grünwald,FK Austria Wien,https://cdn.sofifa.org/18/teams/256.png,https://cdn.sofifa.org/flags/4@3x.png,https://cdn.sofifa.org/18/players/183644.png,Austria,3100000.0,17000.0,72,72,1933,28
